,recon2,BC01_08,BC01_49,BC01_53,BC01_69,BC02_66,BC03_26,BC03_78,BC03LN_50,BC03LN_64,BC03LN_87,BC04_20,BC04_62,BC05_46,BC05_53,BC07_30,BC07_35,BC07_57,BC07LN_41,BC07LN_62,BC09_Re_95
r1951,1000.0,,,,,,,,,,,,,,,,,,,,
r1952,1000.0,,,,,,,,,,,,,,,,,,,,
r1953,1000.0,,,,,,,,,,,,,,,,,,,,
r1954,1000.0,,,,,,,,,,,,,,,,,,,,
r1955,1000.0,,,,,,,,,,,,,,,,,,,,
r1956,1000.0,,,,,,,,,,,,,,,,,,,,
r1957,1000.0,,,,,,,,,,,,,,,,,,,,
r1958,1000.0,,,,,,,,,,,,,,,,,,,,
r1959,1000.0,,,,,,,,,,,,,,,,1000.0,,,,
r1960,1000.0,,,,,,,,,,,,,,,,,,,,
r1961,1000.0,,,,,,,,,,,,,,,,,,,,
r1962,1000.0,,,,,,,,,,,,,,,,,,,,
r1963,1000.0,,,,,,,,,,,,,,,,,,,,
r1964,1000.0,,,,,,,,,,,,,,,,,,,,
r1965,1000.0,,,,,,,,,,,,,,,,,1000.0,,,
r1966,1000.0,,,,,,,,,,,,,,,,,,,,
r1967,1000.0,,,,,,,,,,,,,,,,,,,,
r1968,1000.0,,,,,,,,,,,,,,,,,,,,
r1969,1000.0,,,,,1000.0,,,,,,,,,,,,1000.0,,,
r1970,1000.0,,,,,,,,,,,,,,,,,,,,
r1971,1000.0,,,,,,,,,,,,,,,,,,,,
r1972,1000.0,,,,,,,,,,,,,,,,,,,,
r1973,1000.0,,,,,,,,,,,,,,,,,,,,
r1974,1000.0,,,,,,,,,,,,,,,,,,,,
r1975,1000.0,,,,,,,,,,,,,,,,,,,,
r1976,1000.0,,,,,,,,,,,,,,,,,,,,
r1977,1000.0,,,,,,,,,,,,,,,,,,,,
r1978,1000.0,,,,,,,,,,,,,,,,,,,,
r1979,1000.0,,,,,,,,,,,,,,,,,,,,
r1980,1000.0,,,,,,,,,,,,,,,,,,,,
r1981,1000.0,,,,,,,,,,,,,,,,,,,,
r1982,1000.0,,,,,,,,,,,,,,,,,,,,
r1983,1000.0,,,,,,,,,,,,,,,,,,,,
r1984,1000.0,,,,,,,,,,,,,,,,,,,,
r1985,1000.0,,,,,,,,,,,,,,,,,,,,
r1986,1000.0,,,,,,,,,,,,,,,,,,,,
r1987,1000.0,,,,,,,,,,,,,,,,,,,,
r1988,1000.0,,,,,,,,,,,,,,,,,,,,
r1989,1000.0,,,,,,,,,,,,,,,,,,,,
r1990,1000.0,,,,,,,,,,,,,,,,,,,,
r1991,1000.0,,,,,,,,,,,,,,,,,,,,
r1992,1000.0,,,,,,,,,,,,,,,,,,,,
r1993,1000.0,,,,,,,,,,,,,,,,,,,,
r1994,1000.0,,,,,,,,,,,,,,,,,,,,
r1995,1000.0,,,,,,,,,,,,,,,,,,,,
r1996,1000.0,,,,,,,,,,,,,,,,,,,,
r1997,1000.0,,,,,,,,,,,,,,,,,,,,
r1998,1000.0,,,,,,,,,,,,,,,,,,,,
r1999,1000.0,,,,,,,,,,,,,,,,,,,,
r2000,1000.0,,,,,,,,,55.98521054754511,,,,,1000.0000000000148,,,,,,
r2001,1000.0,,,,,,,,,,,,,,,,,,,,
r2002,1000.0,,,,,,,,,,,,,,,,,,,,
r2003,1000.0,,,,,,,,,,,,,,,,,,,,
r2004,1000.0,,,,,,,,,,,,,,,,,,,,
r2005,1000.0,,,,,,,,,,,,,,,,,,,,
r2006,1000.0,,,,,,,,,,,,,,,,,,,,
r2007,1000.0,,,,,,,,,,,,,,,,,,,,
r2008,1000.0,,,,,,,,,,,,,,,,,,,,
r2009,1000.0,,,,,,,,,,,,,,,,,,,,
r2010,1000.0,,,,,,,,,,,,,,,,,,,,
r2011,1000.0,,,,,,,,,,,,,,,,,,,,
r2012,1000.0,,,,,,,,,,,,,,,,,,,,
r2013,1000.0,,,,,,,,,,,,,,,,,,,,
r2014,1000.0,,,,,,,,,,,,,,,,,,,,
r2015,1000.0,,,,,,,,,,,,,,,,,,,,
r2016,1000.0,,,,,,,,,33.96876719074336,,,,,,,,,,,
r2017,1000.0,,,,,,,,,,,,,,,,,,,,
r2018,1000.0,,,,,,,,,,,,,,,,,,,,
r2019,1000.0,,,,,,,,,,,,,,,,,,,,
r2020,1000.0,,,,,,,,,,,,,,,,,,,,
r2021,1000.0,0.0,,,,,,,,,,,,,,,,,,,
r2022,1000.0,,,,,,,,,,,,,,,,,,,,
r2023,1000.0,,,,,,,,,,,,,,,,,,,,
r2024,1000.0,,,,,,,,,,,,,,,,,,,,
r2026,1000.0,,,,,,,,,,,,,,,,,,,,
r2027,1000.0,,,,,,,,,,,,,,,,,,,,
r2028,1000.0,,,,,,,,,,,,,,,,,,,,
r2029,1000.0,,,,,,,,,,,,,,,,,,,,
r2030,1000.0,,,,,,,,,,,,,,,,,,,,
r2031,1000.0,,,,,,,,,,,,,,,,,,,,
r2032,1000.0,,,,,,,,,,,,,,,,,,,,
r2034,1000.0,,,,,,,,,,,,,,,,,,,,
r2035,1000.0,,,,,,,,,,,,,,,,,,,,
r2036,1000.0,,,,,,,,,,,,,,,,,,,,
r2037,1000.0,,,,,,,,,,,,,,,,,,,,
r2038,1000.0,,,,,,,,,,,,,,,,,,,,
r2039,1000.0,,,,,,,,,,,,,,,,,,,,
r2040,1000.0,,,,,,,,,,,,,,,,,,,,
r2041,1000.0,,,,,,,,,,,,,,,,,,,,
r2042,1000.0,,,,,,,,,,,,,,,,,,,,
r2043,1000.0,,,,,,,,,,,,,,,,,,,,
r2044,1000.0,,,,,,,,,,,,,,,,,,,,
r2045,1000.0,,,,,,,,,,,,,,,,,,,,
r2046,1000.0,,,,,,,,,,,,,,,,,,,,
r2047,1000.0,,,,,,,,,,,,,,,,,,,,
r2048,1000.0,,,,,,,,,,,,,,,,,,,,
r2049,1000.0,,,,,,,,,,,,,,,,,,,,
r2050,1000.0,,,,,,,,,,,,,,,,,,,,
r2051,1000.0,,,,,,,,,,,,,,,,,,,,
r2052,1000.0,,,,,,,,,,,,,,,,,,,,
r2053,1000.0,,,,,,,,,,,,,,,,,,,,
r2054,1000.0,,,,,,,,,,,,,,,,,,,,
r2055,1000.0,,,,,,,,,,,,,,,,,,,,
r2056,1000.0,,,,,,,,,,,,,,,,,,,,
r2057,1000.0,,,,,,,,,,,,,,,,,,,,
r2058,1000.0,,,,,,,,,,,,,,,,,,,,
r2059,1000.0,,,,,,,,,,,,,,,,,,,,
r2060,1000.0,,,,,,,,,,,,,,,,,,,,
r2061,1000.0,,,,,,,,,,,,,,,,,,,,
r2062,1000.0,,,,,,,,,,,,,,,,,,,,
r2063,1000.0,,,,,,,,,,,,,,,,,,,,
r2064,1000.0,,,,,,,,,,,,,,,,,,,,
r2065,1000.0,,,,,,,,,,,,,,,,,,,,
r2066,1000.0,,,,,,,,,,,,,,,,,,,,
r2067,1000.0,,,,,,,,,,,,,,,,,,,,
r2068,1000.0,,,,,,,,,,,,,,,,,,,,
r2069,1000.0,,,,,,,,,,,,,,,,,,,,
r2070,1000.0,,,,,,,,,,,,,,,,,,,,
r2071,1000.0,,,,,,,,,,,,,,,,,,,,
r2073,999.9999999999994,,,,,,,,,,1000.0,,,,,,,,,,
r2079,1000.0,,,,,,1000.0,,,,,,1000.0,1000.0,,,,,,,
r2080,1000.0,,1000.0,,,1000.0,1000.0,,,,1000.0,,1000.0,,,,,,1000.0,,
r2081,1000.0,,,,,1000.0000000000035,1000.0,,,,1000.0,,1000.0,1000.0,,,,,1000.0,,0.0
r2082,1000.0,,,,,0.0,1000.0,,,,,,1000.0,1000.0,,,1000.0,,1000.0,,
r2083,1000.0,,,,,,1000.0,,,,,,1000.0,1000.0,,,1000.0,,1000.0,,
r2084,1000.0,1000.0,2.091358503143035e-12,,1000.0,,,1000.0,1000.0,1000.0,,,,,1000.0,1000.0,,1000.0,,,
r2085,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2086,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2087,1000.0,,,,,,1000.0,,,,,,1000.0,,,,1000.0,,,,
r2088,1000.0,,,,,,1000.0,,,,,,1000.0,,,,1000.0000000000024,,,,
r2089,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2090,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2091,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2092,1000.0,,,,,,,,,,,,,,,,,,,,
r2093,1000.0,1000.0,,1000.0,1000.0,,,,1000.0,,,,,,1000.0,,,,1000.0,1000.0,
r2094,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,1000.0,,
r2095,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2096,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2097,1000.0,,,,,,1000.0,,,,,,1000.0,1000.0,,,1000.0,,1000.0,,1000.0
r2098,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2099,1000.0,1000.0,,,1000.0,,,,,,,,,,1000.0,,,,,,
r2100,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2101,1000.0,,,1000.0,1000.0,1000.0,,,,1000.0,1000.0,,,,1000.0,1000.0,1000.0,,1000.0,,
r2102,1000.0,,,999.9999999999993,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,1000.0,1000.0,,1000.0,,,
r2103,1000.0,1000.0,,1000.0,,,,,,,,,,1000.0,,1000.0,1000.0,,,,
r2104,1000.0,1000.0,,,1000.0,,1000.0,1000.0,1000.0,999.9999999999984,,1000.0,,1000.0,1000.0,1000.0,,1000.0,,-1.7053025658242404e-13,
r2105,1000.0,1000.0,,1000.0,,,1000.0,,,,,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,
r2106,1000.0,1000.0000000000003,,,,,1000.0,,,,,,,,,,1000.0,,,,
r2107,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
r2108,1000.0,,,,,,,,1000.0,,,,,,1000.0,,,,,,
r2109,1000.0,,,,,,1000.0,,,,,,,0.0,,,1000.0,,,,
r2110,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2111,1000.0,,,,,,1000.0,,,,,,1000.0,,,,1000.0,,,,
r2112,1000.0,,,,,,1000.0,,,,,,1000.0,,,,1000.0,,1000.0,,
r2113,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2114,1000.0,1000.0,,,1000.0,,,,,,,,,,1000.0,1000.0,,,,,
r2115,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2116,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2117,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,1000.0,,
r2118,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2119,1000.0,,,,1000.0,,,1000.0,1000.0,1000.0,,,,,1000.0,1000.0,,1000.0,,,
r2120,1000.0,,,,,,1000.0,,,,1000.0,,1000.0,,,,,,,,
r2121,1000.0,,,,,,1000.0,,,,,,1000.0,,,,1000.0,,,,
r2122,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2123,1000.0,1000.0,,1000.0,,,,,,,,,,,,1000.0000000000001,,,,,
r2124,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2125,1000.0,,,,,,1000.0,,,,,,1000.0,0.0,,,1000.0,,,,
r2126,1000.0,,,,,,1000.0,,,,1000.0,,1000.0,,,,,,,,
r2127,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2128,1000.0,1000.0,,999.9999999999995,1000.0000000000003,,,,,,,,,,1000.0,1000.0,,,,,1000.0
r2129,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2130,1000.0,1000.0,,,,,,,,,,,,,500.0,,,,,,
r2131,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2132,1000.0,,,,,,,,,,1000.0000000000002,,,,,,,,,,
r2133,1000.0,,,,,,1000.0,,,,,,1000.0,,,,,,,,
r2136,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,,,1000.0,1000.0,,,1000.0,1000.0,,1000.0,,,1000.0
r2139,1000.0,,,,,,,,,,,,,,,1000.0,,,0.0,,
r2140,1000.0,,,,,,,,,,,,,,,,,,,,
r2141,1000.0,,,,,,1000.0,,,0.0,,,,,,,,,999.9999999999945,,
r2142,1000.0,,,,,,,,,,,,,,,,,,,,
r2143,1000.0,1000.0,1000.0,1000.0,999.9999999999993,1000.0,1000.0,1000.0000000000088,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0
r2144,1000.0,1000.0,,,,,,,,,,,,,,,,,,,
r2145,1000.0,1000.0,1000.0,1000.0,999.9999999999962,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0
r2146,1000.0,,,,,,,,,,,,,,,,,,,,
r2147,1000.0,,,,,,,,,,,,,,,,,,,,
r2148,1000.0,,,,,,,,,,,,,,,,,,,,
r2149,1000.0,,,,,,,,,,,,,,,,,,,,
r2150,1000.0,,,,,,,,,,,,,,,,,,,,
r2151,1000.0,,,,,,,,,,,,,,,,,,,,
r2152,1000.0,,,,,,,,,,,,,,,1000.0,,,,,
r2153,1000.0,,,,,,,,,,,,,,,,,,,,
r2154,1000.0,,,,,,1000.0,,,,,,,,,,,,,,
r2155,1000.0,,,,,,,,,,,,,,,,,,,,
r2156,1000.0,,,,,,,,,,,,,,,,,,,,
r2157,1000.0,,,,,,,,,,,,,,,,,,,,
r2158,1000.0,,,,,,,,,,,,,,,,,,,,
r2159,1000.0,,,,,,,,,,,,,,,,,,,,
r2160,1000.0,,,,,,,,,,,,,,,,,,,,
r2161,1000.0,,,,,,1000.0,,,,,,,,,,,,,,
r2162,1000.0,,,,,,,,,,,,,,,,,,,,
r2163,1000.0,,,,,,,,,,,,,,,,,,,,
r2164,1000.0,,,,,,,,,,,,,,,,,,,,
r2165,1000.0,,,,,,,,,,,,,,,,,,,,
r2166,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,999.9999999999993,1000.0
r2167,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0
r2168,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,
r2169,1000.0,,,,,,99.99999999999905,,,,,,,,,,,,,,
r2170,1000.0,,,,,,,,,,,,,,,,,,,,
r2171,1000.0,,,,,,,,,,,,,,,,,,,,
r2172,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0
r2173,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0
r2174,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,999.9999999999895,999.9999999999998,,1000.0,1000.0,1000.0,
r2175,1000.0,,,,,,,,,,,,,,,,,,,,
r2176,1000.0,,,,,,,,,,,,,,,,,,,,
r2177,1000.0,,,,,,,,,,,,,,,,,,,,
r2178,1000.0,,,,,,,,,,,,,,,,,,,,
r2179,1000.0,,,,,,,,,,,,,,,,,,,,
r2180,1000.0,,,,,,,,,,,,,,,,,,,,
r2181,1000.0,,,,,,,,,,,,,,,,,,,,
r2182,1000.0,,,,,,,,,,,,,,,,,,,,
r2183,1000.0,,,,,,,,,,,,,,,,,,,,
r2184,1000.0,,,,,,,,,,,,,,,,,,,,
r2185,1000.0,,,,,,,,,,,,,,,,,,,,
r2186,1000.0,,,,,,,,,,,,,,,,,,,,
r2187,1000.0,,,,,,,,,,,,,,,,,,,,
r2188,1000.0,,,,,,,,,,,,,,,,,,,,
r2189,1000.0,,,,,,,,,,,,,,,,,,,,
r2190,1000.0,,,,,,,,,,,,,,,,,,,,
r2191,1000.0,,,,,,,,,,,,,,,,,,,,
r2192,1000.0,,,,,,,,,,,,,,,,,,,,
r2193,1000.0,,,1000.0,,,,,,,,,,,,,,1000.0,0.0,,
r2194,1000.0,,,,,,,,,,,,,,,,,,,,
r2195,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
r2196,1000.0,,,,,,,,,,,,,,,,,,,,
r2197,1000.0,,,,,,,,,,,,,,,,,,,,
r2198,1000.0,,,1000.0,,,,,,1000.0,,0.0,,,,,,,1000.0,,
r2199,1000.0,,,,,0.0,,,,,,,,,1000.0,,,,,,
r2200,1000.0,,,,,,,,,,,,,,,,,,,,
r2201,1000.0,999.9999999999997,,1000.0000000000027,,,,,,1000.0,,,,,1000.0,,,1000.0,999.9999999999973,0.0,1000.0
r2202,1000.0,,,,,,1000.0,,,,,,,1000.0,,,,,,,
r2203,1000.0,,,,,,,,,,,,,,,,,,,,
r2204,1000.0,,,,,,,,,,,,,,999.9999999999955,,,,,,
r2205,1000.0,,,,,,,,,,,,,,,,,,,,
r2206,1000.0,,,,,,,,,,,,,,,,,,,,
r2207,1000.0,,,,,,,,,,,,,,,,,,,,
r2208,1000.0,,,,,,,,,,,,,,,,,,,,
r2209,1000.0,,,,,,,,,,,,,,,,,,,,
r2210,1000.0,,,,,,,,,,,,,,,,,,,,
r2211,1000.0,,,,,,,,,,,,,,,,,,,,
r2212,1000.0,,,,,,,,,,,,,,,,,,,,
r2213,1000.0,,,,,,,,,,,,,,,,,,,,
r2214,1000.0,,,,,,,,,,,,,,,,,,,,
r2215,1000.0,,,,,,,,,,,,,,,,,,,,
r2216,1000.0,,,,,,,,,,,,,,,,,,,,
r2217,1000.0,,,,,,,,,,,,,,,,,,,,
r2218,1000.0,,,,,,,,,,,,,,,,,,,,
r2219,1000.0,,,,,,,,,,,,,,,,,,,,
r2220,1000.0,,,,,,,,,,,,,,,,,,,,
r2221,1000.0,,,,,,,,,,,,,,,,,,,,
r2222,1000.0,,,,,,,,,,,,,,,,,,,,
r2223,1000.0,,,,,,,,,,,,,,,,,,,,
r2224,1000.0,,,,,,,,,,,,,,,,,,,,
r2225,1000.0,,,,,,,,,,,,,,,,,,,,
r2226,1000.0,,,,,,1000.0,,,,,,,,,,,,,,
r2227,1000.0,,,,,,,,,,,,,,,,,,,,
r2228,1000.0,,,,,,,,,,,,,,,,,,,,
r2229,1000.0,,,,,,,,,,,,,,,,,,,,
r2230,1000.0,,,,,,,,,,,,,,,,,,,,
r2231,1000.0,,,,,,1000.0,,,,,,,,,,,,,,
r2232,1000.0,,,,,,,,,,,,,,,,,,,,
r2233,1000.0,,,,,,,,,,,,,,,,,,,,
r2234,1000.0,,,,,,,,,,,,,,,,,,,,
r2235,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
r2236,1000.0,,,,,,,,,,,,,,,,,,,,
r2237,1000.0,,,,,,,,,,,,,,,,,,,,
r2238,1000.0,,,,,,,,,,,,,,,,,,,,
r2239,1000.0,,,,,,,,,,,,,,,,,,,,
r2240,1000.0,,,,,,,,,,,,,,,,,,,,
r2241,1000.0,,,,,,,,,,,,,,,,,,,,
r2242,1000.0,,,,,,,,,,,,,,,,,,,,
r2243,1000.0,,,,,,,,,,,,,,,,,,,,
r2244,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
r2245,1000.0,,,,,,,,,,,,,,,,,,,,
r2246,1000.0,,,,,,,,,,,,,,,,,,,,
r2247,1000.0,,,,,,,,,,,,,,,,,,,,
r2248,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
r2249,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
r2250,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
r2251,1000.0,,,,,,,,,,,,,,,,,,,,
r2252,1000.0,,,,,,,,,,,,,,,,,,,,
r2253,1000.0,,,,,,,,,,,,,,,,,,,,
r2254,1000.0,,,,,,,,,,,,,1000.0,,,,,,,
r2255,1000.0,,,,,,,,,,,,,1000.0,1000.0,,,,,,
r2256,1000.0,199.9999999999991,,,,,,,,,,,,,,,,,,,
r2257,1000.0,,,,,,,,,,,,,,,,,,,,
r2258,1000.0,,,,,,,,,,,,,,,,,,,,
r2259,1000.0,,,,,,,,,,,,,,,,,,,,
r2260,1000.0,,,,,,,,,,,,,,,,,,,,
r2261,1000.0,,,,,,,,,,,,,,,,,,,,
r2262,1000.0,,,,,,,,,,,,,,,,,,,,
r2263,1000.0,,,,,,,,,,,,,,,,,,,,
r2264,1000.0,,,,,,,,,,,,,,,,,,,,
r2265,1000.0,,,,,,,,,,,,,,,,,,,,
r2266,1000.0,,,,,,,,,,,1000.0,,,,,,,,,
r2267,1000.0,,,,,,,,,,,,,,,,,,,,
r2268,1000.0,,,,,,,,,,,1000.0,,,,,,,,,
r2269,1000.0,,,,,,,,,,,,,,,,,,,,
r2270,1000.0,,,,,,,,,,,,,,,,,,,,
r2271,1000.0,,,,,,,,,,,,,,,,,,,,
r2272,1000.0,,,,,,,,,,,,,,,,,,,,
r2273,1000.0,,,,,,,,,,,,,,,,,,,,
r2274,1000.0,,,,,,,,,,,,,,,,,,,,
r2275,1000.0,,,,,,,,,,,,,,,,,,,,
r2276,1000.0,,,,,,,,,,,,,,,,,,,,
r2277,1000.0,,,,,,,,,,,,,,,,,,,,
r2278,1000.0,,,,,,,,,,,,,,,,,,,,
r2279,1000.0,,,,,,,,,,,,,,,,,,,,
r2280,1000.0,,,,,,,,,,,,,,,,,,,,
r2281,1000.0,,,,,,,,,,,,,,,,,,,,
r2282,1000.0,,,,,,,,,,,,,,,,,,,,
r2283,1000.0,,,,,,,,,,,,,,,,,,,,
r2284,1000.0,,,,,,,,,,,,,,,,,,,,
r2285,1000.0,,,,,,,,,,,,,,,,,,,,
r2286,1000.0,,,,,,,,,,,,,,,,,,,,
r2287,1000.0,,,,,,,,,,,,,,,,,,,,
r2288,1000.0,,,,,,,,,,,,,,,,,,,,
r2289,1000.0,,,,,,,,,,,,,,,,,,,,
r2290,1000.0,,,,,,,,,,,,,,,,,,,,
r2291,1000.0,,,,,,,,,,,,,,,,,,,,
r2292,1000.0,,,,,,,,,,,,,,,,,,,,
r2293,1000.0,,,,,,,,,,,,,,,,,,,,
r2294,1000.0,,,,,,,,,,,,,,,,,,,,
r2295,1000.0,,,,,,,,,,,,,,,,,,,,
r2296,1000.0,,,,,,,,,,,,,,,,,,,,
r2297,1000.0,,,,,,,,,,,,,,,,,,,,
r2298,1000.0,,,,,,,,,,,,,,,,,,,,
r2299,1000.0,,,,,,,,,,,,,,,,,,,,
r2300,1000.0,,,,,,,,,,,,,,,,,,,,
r2301,1000.0,,,,,,,,,,,,,,,,,,,,
r2302,1000.0,,,,,,,,,,,,,,,,,,,,
r2303,1000.0,,,,,,,,,,,,,,,,,,,,
r2304,1000.0,,,,,,,,,,,,,,,,,,,,
r2305,1000.0,,,,,,,,,,,,,,,,,,,,
r2306,1000.0,,,,,,,,,,,,,,,,,,,,
r2307,1000.0,,,,,,,,,,,,,,,,,,,,
r2308,1000.0,,,,,,,,,,,,,,,,,,,,
r2309,1000.0,,,,,,,,,,,,,,,1000.0,,,,,
r2310,1000.0,,,,,,,,,,,,,,,,,,,,
r2311,1000.0,1000.0,,,,,1000.0,,,,,1000.0,,,1000.0,,,,,,
r2312,1000.0,,,,,,,,,,,,,,,,,,,,
r2313,1000.0,1000.0,,,,,,,,,,,,1000.0,1000.000000000001,,,1000.0,,,
r2314,1000.0,,,,,,0.0,,,,,,,,1000.0,,0.0,999.999999999999,,,
r2315,1000.0,,,,,,,,,,,,,,,,,,,,
r2316,1000.0,,,,,,,,,,,,,,,,,,,,
r2317,1000.0,,,,,,,,,,,,,,,,,,,,
r2318,1000.0,,,,,,,,,,,,,,,,,,,,
r2319,1000.0,,,,,,,,,,,,,,,,,,,,
r2320,1000.0,,,,,,,,,,,,,,,,,,,,
r2321,1000.0,,,,,,,,,,,,,,,,,,,,
r2322,1000.0,,,,,,,,,,,1000.0,,,,,,,,,
r2323,1000.0,,,,,,,,,,,,,,,,,,,,
r2324,1000.0,,,,,,,,,,,,,,,,,,,,
r2325,1000.0,,,,,,,,,,,,,,,,,,,,
r2326,1000.0,,,,,,,,,,,,,,,,,,,,
r2327,1000.0,,,,,,,,,,,,,,,,,,,,
r2328,1000.0,,,,,,,,,,,,,1000.0,,,,,,,
r2329,1000.0,,,,,,,,,,,,,,,,,,,,
r2330,1000.0,,,,,,,,,,,,,,,,,,,,
r2331,1000.0,,,,,,,,,,,,,,,,,,,,
r2332,1000.0,,,,,,,,,,,,,,,,,,,,
r2333,1000.0,,,,,,,,,,,,,,,,,,,,
r2334,1000.0,,,,,,,,,,,,,,,,,,,,
r2335,1000.0,,,,,,,,,,,,,,,,,,,,
r2338,1000.0,,,1000.0,1000.0,,1000.0,,499.99999999999625,1000.0,,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0000000000111,985.454545454558,1000.0
r2341,1000.0,,,,,,,,,,,,,,,,,,,,
r2342,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
r2343,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
r2344,1000.0,,,,,,,,,,,,,,,,,,,,
r2346,1000.0,,,,,,,,,,,,,,,,,,,,
r2347,1000.0,,,,,,,,,,,,,,,,,,,,
r2352,1000.0,,,,,,,,,,,,,,,,,,,,
r2353,1000.0,,,200.00000000000037,,,,,,,,125.0,,,1000.0,,1000.0,,,,
r2354,1000.0,,,,,,,,,,,,,,,,,,,,
r2355,1000.0,,,,,,,,,,,,,,,,,,,,
r2356,1000.0,,,,,,,,,,,,,,,,,,,,
r2357,1000.0,,,,,,,,,,,,,,,,,,,,
r2358,1000.0,,,,,,,,,,,,,,,,,,,,
r2359,1000.0,,,,,,,,,,,,,,,,,,,,
r2360,1000.0,,,,,,,,,,,,,,,,,,,,
r2361,1000.0,,,,,,,,,,,,,,,,,,,,
r2362,1000.0,,,,,,,,,,,,,,,,,,,,
r2363,1000.0,,,,,,,,,,1000.0,,,,,,,,,,
r2364,1000.0,,,,,,,,,,,,,,,,,,,,
r2365,1000.0,,,,,,,,,,,,,,,,,,,,
r2366,1000.0,,,,,,,,,,,,,,,,,,,,
r2367,1000.0,,,,,,,,,,,,,,,,,,,,
r2368,1000.0,,,,,,,,,,,,,,,,,,,,
r2369,1000.0,,,,,,,,,,,,,,,,,,,,
r2370,1000.0,,,,,,,,,,,,,,,,,,,,
r2371,1000.0,,,,,,,,,,,,,,,,,,,,
r2372,1000.0,,,,,,,,,,,,,1000.0,1000.0,,,,,,
r2373,1000.0,,0.0,,,,,1000.0,,,,,,,1000.0,,,,,,0.0
r2374,1000.0,,,,,,,,,,0.0,,,,,1000.0,,,,,
r2375,1000.0,,,,,,,,,,,,,,,,,,,,
r2376,1000.0,,,,,,,,,,,,,,,,,,,,
r2377,1000.0,,,,,,,,,,,,,,,,,,,1000.0,
r2378,1000.0,,,,,,,,,,,,,,1000.0,1000.0,,,,,
r2379,1000.0,,,,1000.0,,,,,1000.0,,,,,,1000.0,,,,1000.0,
r2380,1000.0,,,,,,,,,,,,,,,,,,,,
r2381,1000.0,,,,,,,,,,,,,,,,,,,,
